2019-01-15 17:51:07.441734: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:51:07.441911: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 717] 6.992: took 9.716 ms
[ 718] 7.002: took 9.934 ms
[ 719] 7.012: took 10.012 ms
[ 720] 7.022: took 9.917 ms
[ 721] 7.032: took 9.743 ms
[ 722] 7.041: took 9.810 ms
[ 723] 7.051: took 9.912 ms
[ 724] 7.061: took 9.683 ms
[ 725] 7.071: took 9.875 ms
[ 726] 7.081: took 9.858 ms
[ 727] 7.091: took 9.962 ms
[ 728] 7.101: took 9.794 ms
[ 729] 7.111: took 9.775 ms
[ 730] 7.121: took 9.719 ms
[ 731] 7.130: took 9.848 ms
[ 732] 7.140: took 9.602 ms
[ 733] 7.150: took 9.774 ms
[ 734] 7.160: took 9.918 ms
[ 735] 7.170: took 9.449 ms
[ 736] 7.179: took 9.883 ms
[ 737] 7.189: took 9.703 ms
[ 738] 7.199: took 9.501 ms
[ 739] 7.209: took 9.472 ms
[ 740] 7.218: took 9.662 ms
[ 741] 7.228: took 9.500 ms
[ 742] 7.238: took 9.508 ms
[ 743] 7.247: took 9.695 ms
[ 744] 7.257: took 9.501 ms
[ 745] 7.266: took 9.572 ms
[ 746] 7.276: took 9.244 ms
[ 747] 7.285: took 9.129 ms
[ 748] 7.295: took 9.093 ms
[ 749] 7.304: took 9.181 ms
[ 750] 7.313: took 9.045 ms
[ 751] 7.322: took 9.119 ms
[ 752] 7.331: took 9.508 ms
[ 753] 7.341: took 9.881 ms
[ 754] 7.351: took 9.654 ms
[ 755] 7.361: took 9.745 ms
[ 756] 7.370: took 9.687 ms
[ 757] 7.380: took 9.758 ms
[ 758] 7.390: took 9.676 ms
[ 759] 7.400: took 9.621 ms
[ 760] 7.409: took 9.610 ms
[ 761] 7.419: took 9.560 ms
[ 762] 7.429: took 9.884 ms
[ 763] 7.439: took 9.738 ms
[ 764] 7.448: took 9.693 ms
[ 765] 7.458: took 9.778 ms
[ 766] 7.468: took 9.736 ms
[ 767] 7.478: took 9.668 ms
[ 768] 7.488: took 9.823 ms
[ 769] 7.497: took 9.792 ms
[ 770] 7.507: took 9.818 ms
[ 771] 7.517: took 9.719 ms
[ 772] 7.527: took 9.766 ms
[ 773] 7.537: took 9.625 ms
[ 774] 7.547: took 9.686 ms
[ 775] 7.556: took 9.903 ms
[ 776] 7.566: took 9.754 ms
[ 777] 7.576: took 9.854 ms
[ 778] 7.586: took 9.803 ms
[ 779] 7.596: took 9.939 ms
[ 780] 7.606: took 9.918 ms
[ 781] 7.616: took 9.836 ms
[ 782] 7.626: took 9.916 ms
[ 783] 7.636: took 9.936 ms
[ 784] 7.646: took 9.661 ms
[ 785] 7.656: took 9.850 ms
[ 786] 7.665: took 9.993 ms
[ 787] 7.675: took 9.693 ms
[ 788] 7.685: took 9.707 ms
[ 789] 7.695: took 9.899 ms
[ 790] 7.705: took 9.750 ms
[ 791] 7.715: took 9.758 ms
[ 792] 7.725: took 9.893 ms
[ 793] 7.735: took 9.614 ms
[ 794] 7.744: took 9.440 ms
[ 795] 7.754: took 9.407 ms
[ 796] 7.763: took 9.528 ms
[ 797] 7.773: took 9.506 ms
[ 798] 7.782: took 9.559 ms
[ 799] 7.792: took 9.406 ms
[ 800] 7.802: took 9.568 ms
[ 801] 7.811: took 9.403 ms
[ 802] 7.821: took 9.560 ms
[ 803] 7.830: took 9.107 ms
[ 804] 7.839: took 9.006 ms
[ 805] 7.848: took 9.038 ms
[ 806] 7.858: took 8.909 ms
[ 807] 7.867: took 9.050 ms
[ 808] 7.876: took 9.024 ms
[ 809] 7.885: took 9.030 ms
[ 810] 7.894: took 9.826 ms
[ 811] 7.904: took 9.731 ms
[ 812] 7.914: took 9.703 ms
[ 813] 7.923: took 9.651 ms
[ 814] 7.933: took 9.793 ms
[ 815] 7.943: took 9.853 ms
[ 816] 7.953: took 9.767 ms
[ 817] 7.963: took 9.609 ms
[ 818] 7.972: took 9.751 ms
[ 819] 7.982: took 9.737 ms
[ 820] 7.992: took 9.716 ms
[ 821] 8.002: took 9.694 ms
[ 822] 8.012: took 9.743 ms
[ 823] 8.021: took 9.789 ms
[ 824] 8.031: took 9.765 ms
[ 825] 8.041: took 9.716 ms
[ 826] 8.051: took 9.732 ms
[ 827] 8.061: took 9.853 ms
[ 828] 8.071: took 9.784 ms
[ 829] 8.080: took 9.691 ms
[ 830] 8.090: took 9.702 ms
[ 831] 8.100: took 9.779 ms
[ 832] 8.110: took 9.603 ms
[ 833] 8.119: took 9.784 ms
[ 834] 8.129: took 9.680 ms
[ 835] 8.139: took 9.660 ms
[ 836] 8.149: took 9.662 ms
[ 837] 8.159: took 9.759 ms
[ 838] 8.168: took 9.769 ms
[ 839] 8.178: took 9.658 ms
[ 840] 8.188: took 9.679 ms
[ 841] 8.198: took 9.676 ms
[ 842] 8.207: took 9.949 ms
[ 843] 8.217: took 9.796 ms
[ 844] 8.227: took 9.930 ms
[ 845] 8.237: took 9.990 ms
[ 846] 8.247: took 10.040 ms
[ 847] 8.257: took 9.723 ms
[ 848] 8.267: took 9.821 ms
[ 849] 8.277: took 9.689 ms
[ 850] 8.287: took 9.753 ms
[ 851] 8.297: took 9.340 ms
[ 852] 8.306: took 9.489 ms
[ 853] 8.316: took 9.413 ms
[ 854] 8.325: took 9.467 ms
[ 855] 8.335: took 9.670 ms
[ 856] 8.344: took 9.696 ms
[ 857] 8.354: took 9.849 ms
[ 858] 8.364: took 9.695 ms
[ 859] 8.374: took 9.663 ms
[ 860] 8.384: took 9.592 ms
[ 861] 8.393: took 10.285 ms
[ 862] 8.404: took 9.921 ms
[ 863] 8.414: took 9.254 ms
[ 864] 8.423: took 9.034 ms
[ 865] 8.432: took 9.089 ms
[ 866] 8.441: took 9.379 ms
[ 867] 8.451: took 9.217 ms
[ 868] 8.460: took 9.772 ms
[ 869] 8.470: took 9.762 ms
[ 870] 8.480: took 9.787 ms
[ 871] 8.490: took 9.757 ms
[ 872] 8.499: took 9.705 ms
[ 873] 8.509: took 9.719 ms
[ 874] 8.519: took 9.910 ms
[ 875] 8.529: took 9.624 ms
[ 876] 8.539: took 9.709 ms
[ 877] 8.548: took 9.737 ms
[ 878] 8.558: took 9.668 ms
[ 879] 8.568: took 9.754 ms
[ 880] 8.578: took 9.799 ms
[ 881] 8.588: took 9.693 ms
[ 882] 8.597: took 9.752 ms
[ 883] 8.607: took 9.820 ms
[ 884] 8.617: took 9.819 ms
[ 885] 8.627: took 9.701 ms
[ 886] 8.637: took 9.770 ms
[ 887] 8.647: took 9.660 ms
[ 888] 8.656: took 9.799 ms
[ 889] 8.666: took 9.848 ms
[ 890] 8.676: took 9.769 ms
[ 891] 8.686: took 9.809 ms
[ 892] 8.696: took 9.800 ms
[ 893] 8.706: took 9.759 ms
[ 894] 8.716: took 9.940 ms
[ 895] 8.726: took 9.797 ms
[ 896] 8.735: took 9.865 ms
[ 897] 8.745: took 9.834 ms
[ 898] 8.755: took 9.829 ms
[ 899] 8.765: took 9.648 ms
[ 900] 8.775: took 9.623 ms
[ 901] 8.785: took 9.820 ms
[ 902] 8.794: took 9.874 ms
[ 903] 8.804: took 9.730 ms
[ 904] 8.814: took 9.777 ms
[ 905] 8.824: took 9.704 ms
[ 906] 8.834: took 9.733 ms
[ 907] 8.844: took 10.053 ms
[ 908] 8.854: took 9.474 ms
[ 909] 8.863: took 9.417 ms
[ 910] 8.873: took 9.348 ms
[ 911] 8.882: took 9.441 ms
[ 912] 8.892: took 9.521 ms
[ 913] 8.901: took 9.425 ms
[ 914] 8.911: took 9.437 ms
[ 915] 8.920: took 9.583 ms
[ 916] 8.930: took 9.612 ms
[ 917] 8.940: took 9.615 ms
[ 918] 8.949: took 9.549 ms
[ 919] 8.959: took 9.379 ms
[ 920] 8.968: took 9.118 ms
[ 921] 8.977: took 9.128 ms
[ 922] 8.987: took 9.028 ms
[ 923] 8.996: took 9.185 ms
[ 924] 9.005: took 9.077 ms
[ 925] 9.014: took 9.539 ms
[ 926] 9.024: took 9.923 ms
[ 927] 9.034: took 9.575 ms
[ 928] 9.043: took 9.827 ms
[ 929] 9.053: took 9.547 ms
[ 930] 9.063: took 9.754 ms
[ 931] 9.073: took 9.702 ms
[ 932] 9.083: took 9.675 ms
[ 933] 9.092: took 9.783 ms
[ 934] 9.102: took 9.734 ms
[ 935] 9.112: took 9.798 ms
[ 936] 9.122: took 9.779 ms
[ 937] 9.132: took 9.719 ms
[ 938] 9.141: took 9.641 ms
[ 939] 9.151: took 9.794 ms
[ 940] 9.161: took 9.685 ms
[ 941] 9.171: took 9.587 ms
[ 942] 9.180: took 9.678 ms
[ 943] 9.190: took 9.719 ms
[ 944] 9.200: took 9.718 ms
[ 945] 9.210: took 9.771 ms
[ 946] 9.220: took 9.794 ms
[ 947] 9.229: took 9.701 ms
[ 948] 9.239: took 9.608 ms
[ 949] 9.249: took 9.759 ms
[ 950] 9.259: took 9.796 ms
[ 951] 9.269: took 9.898 ms
[ 952] 9.279: took 9.878 ms
[ 953] 9.288: took 9.942 ms
[ 954] 9.299: took 9.706 ms
[ 955] 9.308: took 9.903 ms
[ 956] 9.318: took 9.851 ms
[ 957] 9.328: took 9.930 ms
[ 958] 9.338: took 9.725 ms
[ 959] 9.348: took 9.799 ms
[ 960] 9.358: took 9.930 ms
[ 961] 9.368: took 9.999 ms
[ 962] 9.378: took 9.900 ms
[ 963] 9.388: took 9.993 ms
[ 964] 9.398: took 10.019 ms
[ 965] 9.408: took 10.025 ms
[ 966] 9.418: took 9.738 ms
[ 967] 9.428: took 9.577 ms
[ 968] 9.438: took 9.516 ms
[ 969] 9.447: took 9.381 ms
[ 970] 9.457: took 9.450 ms
[ 971] 9.466: took 9.507 ms
[ 972] 9.476: took 9.519 ms
[ 973] 9.485: took 9.611 ms
[ 974] 9.495: took 9.494 ms
[ 975] 9.505: took 9.484 ms
[ 976] 9.514: took 9.476 ms
[ 977] 9.524: took 9.519 ms
[ 978] 9.533: took 9.119 ms
[ 979] 9.542: took 9.136 ms
[ 980] 9.552: took 9.031 ms
[ 981] 9.561: took 9.085 ms
[ 982] 9.570: took 9.635 ms
[ 983] 9.580: took 9.733 ms
[ 984] 9.589: took 9.898 ms
[ 985] 9.599: took 9.692 ms
[ 986] 9.609: took 9.644 ms
[ 987] 9.619: took 9.737 ms
[ 988] 9.629: took 9.634 ms
[ 989] 9.638: took 9.704 ms
[ 990] 9.648: took 9.663 ms
[ 991] 9.658: took 9.587 ms
[ 992] 9.667: took 9.767 ms
[ 993] 9.677: took 9.787 ms
[ 994] 9.687: took 9.736 ms
[ 995] 9.697: took 9.734 ms
[ 996] 9.707: took 9.688 ms
[ 997] 9.716: took 9.754 ms
[ 998] 9.726: took 9.725 ms
[ 999] 9.736: took 9.851 ms
[1000] 9.746: took 9.765 ms
recorded 1000 frames
Finish..
Close the camera.
Close the camera.
