2019-01-15 17:36:28.035681: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:36:28.035784: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
camera init completed.
Load TF
Load Model
/home/nvidia/ssd/gits/sandbox/deeppicar/models/model-5conv_3fc-ittc_room.ckpt
Done..
[ 339] 13.600: took 8.680 ms
[ 340] 13.640: took 8.716 ms
[ 341] 13.680: took 10.607 ms
[ 342] 13.720: took 10.627 ms
[ 343] 13.760: took 9.971 ms
[ 344] 13.800: took 8.591 ms
[ 345] 13.840: took 8.579 ms
[ 346] 13.880: took 8.606 ms
[ 347] 13.920: took 8.553 ms
[ 348] 13.960: took 8.671 ms
[ 349] 14.000: took 10.608 ms
[ 350] 14.040: took 9.883 ms
[ 351] 14.080: took 10.613 ms
[ 352] 14.120: took 8.902 ms
[ 353] 14.160: took 10.115 ms
[ 354] 14.200: took 8.608 ms
[ 355] 14.240: took 8.653 ms
[ 356] 14.280: took 9.268 ms
[ 357] 14.320: took 9.986 ms
[ 358] 14.360: took 9.724 ms
[ 359] 14.400: took 9.535 ms
[ 360] 14.440: took 10.160 ms
[ 361] 14.480: took 8.752 ms
[ 362] 14.520: took 8.544 ms
[ 363] 14.560: took 8.665 ms
[ 364] 14.600: took 8.588 ms
[ 365] 14.640: took 10.774 ms
[ 366] 14.680: took 9.543 ms
[ 367] 14.720: took 9.241 ms
[ 368] 14.760: took 8.574 ms
[ 369] 14.800: took 9.682 ms
[ 370] 14.840: took 8.727 ms
[ 371] 14.880: took 9.552 ms
[ 372] 14.920: took 8.672 ms
[ 373] 14.960: took 10.727 ms
[ 374] 15.000: took 10.664 ms
[ 375] 15.040: took 8.614 ms
[ 376] 15.080: took 8.784 ms
[ 377] 15.120: took 8.632 ms
[ 378] 15.160: took 9.523 ms
[ 379] 15.200: took 8.465 ms
[ 380] 15.240: took 8.551 ms
[ 381] 15.280: took 10.721 ms
[ 382] 15.320: took 9.544 ms
[ 383] 15.360: took 8.801 ms
[ 384] 15.400: took 9.555 ms
[ 385] 15.440: took 8.591 ms
[ 386] 15.480: took 8.622 ms
[ 387] 15.520: took 8.595 ms
[ 388] 15.560: took 10.788 ms
[ 389] 15.600: took 9.920 ms
[ 390] 15.640: took 8.788 ms
[ 391] 15.680: took 9.345 ms
[ 392] 15.720: took 9.312 ms
[ 393] 15.760: took 8.730 ms
[ 394] 15.800: took 8.562 ms
[ 395] 15.840: took 8.557 ms
[ 396] 15.880: took 10.041 ms
[ 397] 15.920: took 8.991 ms
[ 398] 15.960: took 10.148 ms
[ 399] 16.000: took 10.633 ms
[ 400] 16.040: took 9.907 ms
[ 401] 16.080: took 9.314 ms
[ 402] 16.120: took 8.697 ms
[ 403] 16.160: took 8.641 ms
[ 404] 16.200: took 10.602 ms
[ 405] 16.240: took 9.419 ms
[ 406] 16.280: took 8.709 ms
[ 407] 16.320: took 9.181 ms
[ 408] 16.360: took 8.664 ms
[ 409] 16.400: took 8.654 ms
[ 410] 16.440: took 9.144 ms
[ 411] 16.480: took 8.596 ms
[ 412] 16.520: took 9.793 ms
[ 413] 16.560: took 10.015 ms
[ 414] 16.600: took 9.950 ms
[ 415] 16.640: took 10.560 ms
[ 416] 16.680: took 8.560 ms
[ 417] 16.720: took 8.504 ms
[ 418] 16.760: took 8.590 ms
[ 419] 16.800: took 8.597 ms
[ 420] 16.840: took 9.537 ms
[ 421] 16.880: took 9.255 ms
[ 422] 16.920: took 9.671 ms
[ 423] 16.960: took 9.571 ms
[ 424] 17.000: took 9.580 ms
[ 425] 17.040: took 8.528 ms
[ 426] 17.080: took 8.518 ms
[ 427] 17.120: took 8.635 ms
[ 428] 17.160: took 9.913 ms
[ 429] 17.200: took 10.707 ms
[ 430] 17.240: took 8.699 ms
[ 431] 17.280: took 8.770 ms
[ 432] 17.320: took 8.763 ms
[ 433] 17.360: took 8.657 ms
[ 434] 17.400: took 8.602 ms
[ 435] 17.440: took 8.665 ms
[ 436] 17.480: took 8.767 ms
[ 437] 17.520: took 8.858 ms
[ 438] 17.560: took 8.619 ms
[ 439] 17.600: took 8.533 ms
[ 440] 17.640: took 8.607 ms
[ 441] 17.680: took 8.592 ms
[ 442] 17.720: took 8.622 ms
[ 443] 17.760: took 10.596 ms
[ 444] 17.800: took 9.860 ms
[ 445] 17.840: took 9.109 ms
[ 446] 17.880: took 9.378 ms
[ 447] 17.920: took 8.720 ms
[ 448] 17.960: took 8.600 ms
[ 449] 18.000: took 9.553 ms
[ 450] 18.040: took 8.518 ms
[ 451] 18.080: took 10.026 ms
[ 452] 18.120: took 10.770 ms
[ 453] 18.160: took 10.653 ms
[ 454] 18.200: took 8.638 ms
[ 455] 18.240: took 9.465 ms
[ 456] 18.280: took 8.605 ms
[ 457] 18.320: took 8.617 ms
[ 458] 18.360: took 8.596 ms
[ 459] 18.400: took 9.942 ms
[ 460] 18.440: took 10.734 ms
[ 461] 18.480: took 10.589 ms
[ 462] 18.520: took 10.160 ms
[ 463] 18.560: took 8.592 ms
[ 464] 18.600: took 8.645 ms
[ 465] 18.640: took 8.512 ms
[ 466] 18.680: took 8.602 ms
[ 467] 18.720: took 9.964 ms
[ 468] 18.760: took 10.645 ms
[ 469] 18.800: took 9.480 ms
[ 470] 18.840: took 8.637 ms
[ 471] 18.880: took 8.665 ms
[ 472] 18.920: took 8.637 ms
[ 473] 18.960: took 8.635 ms
[ 474] 19.000: took 10.531 ms
[ 475] 19.040: took 9.063 ms
[ 476] 19.080: took 10.371 ms
[ 477] 19.120: took 8.760 ms
[ 478] 19.160: took 8.706 ms
[ 479] 19.200: took 8.567 ms
[ 480] 19.240: took 8.565 ms
[ 481] 19.280: took 8.619 ms
[ 482] 19.320: took 10.636 ms
[ 483] 19.360: took 10.174 ms
[ 484] 19.400: took 8.774 ms
[ 485] 19.440: took 9.404 ms
[ 486] 19.480: took 8.638 ms
[ 487] 19.520: took 8.674 ms
[ 488] 19.560: took 8.632 ms
[ 489] 19.600: took 8.552 ms
[ 490] 19.640: took 9.574 ms
[ 491] 19.680: took 9.936 ms
[ 492] 19.720: took 10.811 ms
[ 493] 19.760: took 9.324 ms
[ 494] 19.800: took 9.385 ms
[ 495] 19.840: took 8.592 ms
[ 496] 19.880: took 8.586 ms
[ 497] 19.920: took 8.613 ms
[ 498] 19.960: took 10.525 ms
[ 499] 20.000: took 9.608 ms
[ 500] 20.040: took 9.873 ms
[ 501] 20.080: took 9.850 ms
[ 502] 20.120: took 8.664 ms
[ 503] 20.160: took 8.719 ms
[ 504] 20.200: took 8.566 ms
[ 505] 20.240: took 8.642 ms
[ 506] 20.280: took 9.781 ms
[ 507] 20.320: took 9.953 ms
[ 508] 20.360: took 9.327 ms
[ 509] 20.400: took 8.586 ms
[ 510] 20.440: took 8.680 ms
[ 511] 20.480: took 8.728 ms
[ 512] 20.520: took 8.570 ms
[ 513] 20.560: took 8.716 ms
[ 514] 20.600: took 8.601 ms
[ 515] 20.640: took 8.649 ms
[ 516] 20.680: took 8.555 ms
[ 517] 20.720: took 8.593 ms
[ 518] 20.760: took 8.623 ms
[ 519] 20.800: took 8.502 ms
[ 520] 20.840: took 8.609 ms
[ 521] 20.880: took 9.575 ms
[ 522] 20.920: took 10.051 ms
[ 523] 20.960: took 8.908 ms
[ 524] 21.000: took 9.625 ms
[ 525] 21.040: took 8.567 ms
[ 526] 21.080: took 8.622 ms
[ 527] 21.120: took 8.626 ms
[ 528] 21.160: took 8.586 ms
[ 529] 21.200: took 9.643 ms
[ 530] 21.240: took 8.728 ms
[ 531] 21.280: took 9.723 ms
[ 532] 21.320: took 8.849 ms
[ 533] 21.360: took 8.613 ms
[ 534] 21.400: took 8.554 ms
[ 535] 21.440: took 8.513 ms
[ 536] 21.480: took 8.592 ms
[ 537] 21.520: took 9.953 ms
[ 538] 21.560: took 10.389 ms
[ 539] 21.600: took 8.796 ms
[ 540] 21.640: took 8.641 ms
[ 541] 21.680: took 8.708 ms
[ 542] 21.720: took 8.602 ms
[ 543] 21.760: took 8.710 ms
[ 544] 21.800: took 8.538 ms
[ 545] 21.840: took 8.622 ms
[ 546] 21.880: took 8.639 ms
[ 547] 21.920: took 9.191 ms
[ 548] 21.960: took 8.543 ms
[ 549] 22.000: took 8.529 ms
[ 550] 22.040: took 8.544 ms
[ 551] 22.080: took 8.611 ms
[ 552] 22.120: took 10.606 ms
[ 553] 22.160: took 10.924 ms
[ 554] 22.200: took 10.789 ms
[ 555] 22.240: took 8.655 ms
[ 556] 22.280: took 8.613 ms
[ 557] 22.320: took 8.629 ms
[ 558] 22.360: took 8.645 ms
[ 559] 22.400: took 8.605 ms
[ 560] 22.440: took 9.974 ms
[ 561] 22.480: took 10.198 ms
[ 562] 22.520: took 10.812 ms
[ 563] 22.560: took 10.230 ms
[ 564] 22.600: took 8.637 ms
[ 565] 22.640: took 8.613 ms
[ 566] 22.680: took 8.499 ms
[ 567] 22.720: took 8.570 ms
[ 568] 22.760: took 9.695 ms
[ 569] 22.800: took 8.982 ms
[ 570] 22.840: took 9.018 ms
[ 571] 22.880: took 9.154 ms
[ 572] 22.920: took 8.652 ms
[ 573] 22.960: took 8.598 ms
[ 574] 23.000: took 8.545 ms
[ 575] 23.040: took 8.572 ms
[ 576] 23.080: took 10.038 ms
[ 577] 23.120: took 10.809 ms
[ 578] 23.160: took 9.616 ms
[ 579] 23.200: took 8.641 ms
[ 580] 23.240: took 10.109 ms
[ 581] 23.280: took 8.651 ms
[ 582] 23.320: took 8.575 ms
[ 583] 23.360: took 10.587 ms
[ 584] 23.400: took 10.035 ms
[ 585] 23.440: took 8.656 ms
[ 586] 23.480: took 9.207 ms
[ 587] 23.520: took 9.640 ms
[ 588] 23.560: took 8.631 ms
[ 589] 23.600: took 8.605 ms
[ 590] 23.640: took 8.507 ms
[ 591] 23.680: took 10.003 ms
[ 592] 23.720: took 10.510 ms
[ 593] 23.760: took 9.015 ms
[ 594] 23.800: took 10.086 ms
[ 595] 23.840: took 8.591 ms
[ 596] 23.880: took 8.647 ms
[ 597] 23.920: took 8.660 ms
[ 598] 23.960: took 8.562 ms
[ 599] 24.000: took 10.604 ms
[ 600] 24.040: took 10.814 ms
[ 601] 24.080: took 9.627 ms
[ 602] 24.120: took 8.748 ms
[ 603] 24.160: took 9.406 ms
[ 604] 24.200: took 8.720 ms
[ 605] 24.240: took 8.599 ms
[ 606] 24.280: took 8.606 ms
[ 607] 24.320: took 8.640 ms
[ 608] 24.360: took 10.421 ms
[ 609] 24.400: took 10.256 ms
[ 610] 24.440: took 10.113 ms
[ 611] 24.480: took 9.305 ms
[ 612] 24.520: took 8.564 ms
[ 613] 24.560: took 8.566 ms
[ 614] 24.600: took 8.610 ms
[ 615] 24.640: took 9.567 ms
[ 616] 24.680: took 9.660 ms
[ 617] 24.720: took 8.614 ms
[ 618] 24.760: took 8.705 ms
[ 619] 24.800: took 10.499 ms
[ 620] 24.840: took 8.619 ms
[ 621] 24.880: took 9.474 ms
[ 622] 24.920: took 8.668 ms
[ 623] 24.960: took 8.685 ms
