2019-01-15 17:30:59.355829: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 17:30:59.355993: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 717] 28.720: took 9.960 ms
[ 718] 28.760: took 9.789 ms
[ 719] 28.800: took 9.867 ms
[ 720] 28.840: took 9.933 ms
[ 721] 28.880: took 9.788 ms
[ 722] 28.920: took 9.881 ms
[ 723] 28.960: took 9.942 ms
[ 724] 29.000: took 9.214 ms
[ 725] 29.040: took 10.041 ms
[ 726] 29.080: took 9.793 ms
[ 727] 29.120: took 9.781 ms
[ 728] 29.160: took 9.937 ms
[ 729] 29.200: took 9.787 ms
[ 730] 29.240: took 10.112 ms
[ 731] 29.280: took 9.609 ms
[ 732] 29.320: took 9.971 ms
[ 733] 29.360: took 9.810 ms
[ 734] 29.400: took 10.074 ms
[ 735] 29.440: took 9.856 ms
[ 736] 29.480: took 9.839 ms
[ 737] 29.520: took 9.959 ms
[ 738] 29.560: took 9.492 ms
[ 739] 29.600: took 9.756 ms
[ 740] 29.640: took 9.853 ms
[ 741] 29.680: took 9.754 ms
[ 742] 29.720: took 9.855 ms
[ 743] 29.760: took 9.964 ms
[ 744] 29.800: took 10.028 ms
[ 745] 29.840: took 9.537 ms
[ 746] 29.880: took 9.879 ms
[ 747] 29.920: took 9.894 ms
[ 748] 29.960: took 9.753 ms
[ 749] 30.000: took 9.844 ms
[ 750] 30.040: took 9.961 ms
[ 751] 30.080: took 9.853 ms
[ 752] 30.120: took 9.785 ms
[ 753] 30.160: took 9.908 ms
[ 754] 30.200: took 9.848 ms
[ 755] 30.240: took 9.795 ms
[ 756] 30.280: took 9.800 ms
[ 757] 30.320: took 9.829 ms
[ 758] 30.360: took 9.932 ms
[ 759] 30.400: took 9.616 ms
[ 760] 30.440: took 9.739 ms
[ 761] 30.480: took 9.875 ms
[ 762] 30.520: took 9.847 ms
[ 763] 30.560: took 9.854 ms
[ 764] 30.600: took 9.918 ms
[ 765] 30.640: took 10.022 ms
[ 766] 30.680: took 9.661 ms
[ 767] 30.720: took 9.801 ms
[ 768] 30.760: took 9.938 ms
[ 769] 30.800: took 9.964 ms
[ 770] 30.840: took 9.982 ms
[ 771] 30.880: took 9.939 ms
[ 772] 30.920: took 10.033 ms
[ 773] 30.960: took 9.591 ms
[ 774] 31.000: took 9.955 ms
[ 775] 31.040: took 9.964 ms
[ 776] 31.080: took 9.905 ms
[ 777] 31.120: took 9.899 ms
[ 778] 31.160: took 10.056 ms
[ 779] 31.200: took 9.933 ms
[ 780] 31.240: took 9.336 ms
[ 781] 31.280: took 9.815 ms
[ 782] 31.320: took 9.997 ms
[ 783] 31.360: took 9.916 ms
[ 784] 31.400: took 9.893 ms
[ 785] 31.440: took 9.825 ms
[ 786] 31.480: took 9.974 ms
[ 787] 31.520: took 9.818 ms
[ 788] 31.560: took 9.952 ms
[ 789] 31.600: took 9.773 ms
[ 790] 31.640: took 9.996 ms
[ 791] 31.680: took 9.799 ms
[ 792] 31.720: took 9.720 ms
[ 793] 31.760: took 9.940 ms
[ 794] 31.800: took 9.864 ms
[ 795] 31.840: took 9.852 ms
[ 796] 31.880: took 9.702 ms
[ 797] 31.920: took 9.933 ms
[ 798] 31.960: took 9.786 ms
[ 799] 32.000: took 9.803 ms
[ 800] 32.040: took 10.013 ms
[ 801] 32.080: took 9.685 ms
[ 802] 32.120: took 9.784 ms
[ 803] 32.160: took 9.882 ms
[ 804] 32.200: took 9.946 ms
[ 805] 32.240: took 9.745 ms
[ 806] 32.280: took 9.975 ms
[ 807] 32.320: took 9.898 ms
[ 808] 32.360: took 9.618 ms
[ 809] 32.400: took 9.851 ms
[ 810] 32.440: took 9.843 ms
[ 811] 32.480: took 9.752 ms
[ 812] 32.520: took 9.846 ms
[ 813] 32.560: took 9.844 ms
[ 814] 32.600: took 9.851 ms
[ 815] 32.640: took 9.630 ms
[ 816] 32.680: took 9.913 ms
[ 817] 32.720: took 10.001 ms
[ 818] 32.760: took 9.795 ms
[ 819] 32.800: took 9.930 ms
[ 820] 32.840: took 9.705 ms
[ 821] 32.880: took 9.973 ms
[ 822] 32.920: took 9.647 ms
[ 823] 32.960: took 9.837 ms
[ 824] 33.000: took 9.889 ms
[ 825] 33.040: took 9.943 ms
[ 826] 33.080: took 10.096 ms
[ 827] 33.120: took 9.838 ms
[ 828] 33.160: took 10.017 ms
[ 829] 33.200: took 9.197 ms
[ 830] 33.240: took 9.886 ms
[ 831] 33.280: took 9.720 ms
[ 832] 33.320: took 9.926 ms
[ 833] 33.360: took 9.811 ms
[ 834] 33.400: took 10.053 ms
[ 835] 33.440: took 9.991 ms
[ 836] 33.480: took 9.418 ms
[ 837] 33.520: took 9.885 ms
[ 838] 33.560: took 9.880 ms
[ 839] 33.600: took 9.893 ms
[ 840] 33.640: took 9.805 ms
[ 841] 33.680: took 9.857 ms
[ 842] 33.720: took 10.010 ms
[ 843] 33.760: took 9.577 ms
[ 844] 33.800: took 9.775 ms
[ 845] 33.840: took 9.839 ms
[ 846] 33.880: took 9.682 ms
[ 847] 33.920: took 9.802 ms
[ 848] 33.960: took 9.863 ms
[ 849] 34.000: took 10.000 ms
[ 850] 34.040: took 9.577 ms
[ 851] 34.080: took 9.879 ms
[ 852] 34.120: took 9.804 ms
[ 853] 34.160: took 9.751 ms
[ 854] 34.200: took 10.015 ms
[ 855] 34.240: took 9.831 ms
[ 856] 34.280: took 9.859 ms
[ 857] 34.320: took 9.639 ms
[ 858] 34.360: took 9.931 ms
[ 859] 34.400: took 9.770 ms
[ 860] 34.440: took 10.017 ms
[ 861] 34.480: took 9.854 ms
[ 862] 34.520: took 9.788 ms
[ 863] 34.560: took 10.058 ms
[ 864] 34.600: took 9.395 ms
[ 865] 34.640: took 9.916 ms
[ 866] 34.680: took 9.931 ms
[ 867] 34.720: took 9.799 ms
[ 868] 34.760: took 9.857 ms
[ 869] 34.800: took 10.046 ms
[ 870] 34.840: took 9.934 ms
[ 871] 34.880: took 9.402 ms
[ 872] 34.920: took 9.737 ms
[ 873] 34.960: took 9.877 ms
[ 874] 35.000: took 9.941 ms
[ 875] 35.040: took 9.785 ms
[ 876] 35.080: took 9.861 ms
[ 877] 35.120: took 9.924 ms
[ 878] 35.160: took 9.336 ms
[ 879] 35.200: took 9.900 ms
[ 880] 35.240: took 9.905 ms
[ 881] 35.280: took 9.792 ms
[ 882] 35.320: took 9.778 ms
[ 883] 35.360: took 9.814 ms
[ 884] 35.400: took 9.923 ms
[ 885] 35.440: took 9.793 ms
[ 886] 35.480: took 9.804 ms
[ 887] 35.520: took 9.911 ms
[ 888] 35.560: took 9.717 ms
[ 889] 35.600: took 9.852 ms
[ 890] 35.640: took 9.705 ms
[ 891] 35.680: took 9.878 ms
[ 892] 35.720: took 9.773 ms
[ 893] 35.760: took 9.734 ms
[ 894] 35.800: took 9.946 ms
[ 895] 35.840: took 9.865 ms
[ 896] 35.880: took 9.841 ms
[ 897] 35.920: took 9.711 ms
[ 898] 35.960: took 9.917 ms
[ 899] 36.000: took 9.718 ms
[ 900] 36.040: took 9.873 ms
[ 901] 36.080: took 9.833 ms
[ 902] 36.120: took 9.945 ms
[ 903] 36.160: took 9.866 ms
[ 904] 36.200: took 9.844 ms
[ 905] 36.240: took 10.038 ms
[ 906] 36.280: took 9.960 ms
[ 907] 36.320: took 9.789 ms
[ 908] 36.360: took 9.861 ms
[ 909] 36.400: took 9.863 ms
[ 910] 36.440: took 9.777 ms
[ 911] 36.480: took 9.927 ms
[ 912] 36.520: took 9.835 ms
[ 913] 36.560: took 10.105 ms
[ 914] 36.600: took 9.875 ms
[ 915] 36.640: took 10.034 ms
[ 916] 36.680: took 9.815 ms
[ 917] 36.720: took 9.831 ms
[ 918] 36.760: took 9.900 ms
[ 919] 36.800: took 9.841 ms
[ 920] 36.840: took 10.021 ms
[ 921] 36.880: took 9.852 ms
[ 922] 36.920: took 9.841 ms
[ 923] 36.960: took 9.780 ms
[ 924] 37.000: took 9.819 ms
[ 925] 37.040: took 9.902 ms
[ 926] 37.080: took 9.769 ms
[ 927] 37.120: took 10.056 ms
[ 928] 37.160: took 9.850 ms
[ 929] 37.200: took 9.879 ms
[ 930] 37.240: took 10.203 ms
[ 931] 37.280: took 9.783 ms
[ 932] 37.320: took 9.939 ms
[ 933] 37.360: took 9.820 ms
[ 934] 37.400: took 10.045 ms
[ 935] 37.440: took 9.923 ms
[ 936] 37.480: took 9.937 ms
[ 937] 37.520: took 9.780 ms
[ 938] 37.560: took 9.684 ms
[ 939] 37.600: took 9.897 ms
[ 940] 37.640: took 9.978 ms
[ 941] 37.680: took 9.815 ms
[ 942] 37.720: took 10.027 ms
[ 943] 37.760: took 9.803 ms
[ 944] 37.800: took 9.840 ms
[ 945] 37.840: took 9.918 ms
[ 946] 37.880: took 9.839 ms
[ 947] 37.920: took 9.877 ms
[ 948] 37.960: took 9.774 ms
[ 949] 38.000: took 10.028 ms
[ 950] 38.040: took 9.710 ms
[ 951] 38.080: took 9.966 ms
[ 952] 38.120: took 9.789 ms
[ 953] 38.160: took 9.921 ms
[ 954] 38.200: took 9.823 ms
[ 955] 38.240: took 10.047 ms
[ 956] 38.280: took 9.857 ms
[ 957] 38.320: took 9.956 ms
[ 958] 38.360: took 9.846 ms
[ 959] 38.400: took 10.020 ms
[ 960] 38.440: took 9.848 ms
[ 961] 38.480: took 10.009 ms
[ 962] 38.520: took 10.224 ms
[ 963] 38.560: took 9.921 ms
[ 964] 38.600: took 9.798 ms
[ 965] 38.640: took 9.911 ms
[ 966] 38.680: took 9.783 ms
[ 967] 38.720: took 9.623 ms
[ 968] 38.760: took 9.878 ms
[ 969] 38.800: took 10.042 ms
[ 970] 38.840: took 9.570 ms
[ 971] 38.880: took 9.921 ms
[ 972] 38.920: took 9.890 ms
[ 973] 38.960: took 9.923 ms
[ 974] 39.000: took 9.895 ms
[ 975] 39.040: took 9.899 ms
[ 976] 39.080: took 9.948 ms
[ 977] 39.120: took 9.736 ms
[ 978] 39.160: took 9.884 ms
[ 979] 39.200: took 9.836 ms
[ 980] 39.240: took 9.910 ms
[ 981] 39.280: took 9.759 ms
[ 982] 39.320: took 9.757 ms
[ 983] 39.360: took 10.181 ms
[ 984] 39.400: took 9.268 ms
[ 985] 39.440: took 9.897 ms
[ 986] 39.480: took 9.869 ms
[ 987] 39.520: took 9.947 ms
[ 988] 39.560: took 9.915 ms
[ 989] 39.600: took 9.884 ms
[ 990] 39.640: took 10.036 ms
[ 991] 39.680: took 9.548 ms
[ 992] 39.720: took 9.887 ms
[ 993] 39.760: took 9.961 ms
[ 994] 39.800: took 9.991 ms
[ 995] 39.840: took 10.004 ms
[ 996] 39.880: took 9.951 ms
[ 997] 39.920: took 9.971 ms
[ 998] 39.960: took 9.371 ms
[ 999] 40.000: took 9.799 ms
[1000] 40.040: took 9.754 ms
recorded 1000 frames
Finish..
Close the camera.
Close the camera.
