2019-01-15 12:51:32.160205: E tensorflow/stream_executor/cuda/cuda_driver.cc:397] failed call to cuInit: CUDA_ERROR_NO_DEVICE
2019-01-15 12:51:32.160313: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:145] kernel driver does not appear to be running on this host (tegra-ubuntu): /proc/driver/nvidia/version does not exist
DNN is on
verbose: 1
Initilize NULL camera. (320 x 240)
[ 717] 14.360: took 8.653 ms
[ 718] 14.380: took 8.598 ms
[ 719] 14.400: took 8.509 ms
[ 720] 14.420: took 8.604 ms
[ 721] 14.440: took 9.024 ms
[ 722] 14.460: took 8.762 ms
[ 723] 14.480: took 8.645 ms
[ 724] 14.500: took 8.710 ms
[ 725] 14.520: took 8.658 ms
[ 726] 14.540: took 8.574 ms
[ 727] 14.560: took 8.674 ms
[ 728] 14.580: took 8.535 ms
[ 729] 14.600: took 8.568 ms
[ 730] 14.620: took 8.621 ms
[ 731] 14.640: took 9.260 ms
[ 732] 14.660: took 9.613 ms
[ 733] 14.680: took 8.612 ms
[ 734] 14.700: took 9.329 ms
[ 735] 14.720: took 8.525 ms
[ 736] 14.740: took 8.575 ms
[ 737] 14.760: took 8.696 ms
[ 738] 14.780: took 8.661 ms
[ 739] 14.800: took 8.558 ms
[ 740] 14.820: took 8.559 ms
[ 741] 14.840: took 8.577 ms
[ 742] 14.860: took 8.545 ms
[ 743] 14.880: took 8.644 ms
[ 744] 14.900: took 8.579 ms
[ 745] 14.920: took 8.544 ms
[ 746] 14.940: took 8.582 ms
[ 747] 14.960: took 8.572 ms
[ 748] 14.980: took 8.608 ms
[ 749] 15.000: took 8.614 ms
[ 750] 15.020: took 8.583 ms
[ 751] 15.040: took 8.592 ms
[ 752] 15.060: took 8.748 ms
[ 753] 15.080: took 8.737 ms
[ 754] 15.100: took 10.616 ms
[ 755] 15.120: took 9.461 ms
[ 756] 15.140: took 10.281 ms
[ 757] 15.160: took 8.743 ms
[ 758] 15.180: took 8.634 ms
[ 759] 15.200: took 8.615 ms
[ 760] 15.220: took 8.546 ms
[ 761] 15.240: took 8.592 ms
[ 762] 15.260: took 8.614 ms
[ 763] 15.280: took 8.682 ms
[ 764] 15.300: took 8.528 ms
[ 765] 15.320: took 8.580 ms
[ 766] 15.340: took 8.600 ms
[ 767] 15.360: took 8.657 ms
[ 768] 15.380: took 8.583 ms
[ 769] 15.400: took 8.573 ms
[ 770] 15.420: took 8.558 ms
[ 771] 15.440: took 8.535 ms
[ 772] 15.460: took 8.563 ms
[ 773] 15.480: took 8.532 ms
[ 774] 15.500: took 8.564 ms
[ 775] 15.520: took 8.638 ms
[ 776] 15.540: took 9.496 ms
[ 777] 15.560: took 8.702 ms
[ 778] 15.580: took 8.567 ms
[ 779] 15.600: took 8.695 ms
[ 780] 15.620: took 8.681 ms
[ 781] 15.640: took 8.542 ms
[ 782] 15.660: took 8.668 ms
[ 783] 15.680: took 8.533 ms
[ 784] 15.700: took 8.534 ms
[ 785] 15.720: took 8.573 ms
[ 786] 15.740: took 8.544 ms
[ 787] 15.760: took 8.671 ms
[ 788] 15.780: took 8.726 ms
[ 789] 15.800: took 8.580 ms
[ 790] 15.820: took 8.622 ms
[ 791] 15.840: took 8.540 ms
[ 792] 15.860: took 8.752 ms
[ 793] 15.880: took 8.569 ms
[ 794] 15.900: took 8.550 ms
[ 795] 15.920: took 8.649 ms
[ 796] 15.940: took 8.656 ms
[ 797] 15.960: took 9.418 ms
[ 798] 15.980: took 8.859 ms
[ 799] 16.000: took 8.712 ms
[ 800] 16.020: took 10.074 ms
[ 801] 16.040: took 8.526 ms
[ 802] 16.060: took 8.559 ms
[ 803] 16.080: took 8.600 ms
[ 804] 16.100: took 8.552 ms
[ 805] 16.120: took 8.498 ms
[ 806] 16.140: took 8.582 ms
[ 807] 16.160: took 8.549 ms
[ 808] 16.180: took 8.578 ms
[ 809] 16.200: took 8.651 ms
[ 810] 16.220: took 8.638 ms
[ 811] 16.240: took 8.624 ms
[ 812] 16.260: took 8.646 ms
[ 813] 16.280: took 8.624 ms
[ 814] 16.300: took 8.532 ms
[ 815] 16.320: took 8.649 ms
[ 816] 16.340: took 8.612 ms
[ 817] 16.360: took 8.647 ms
[ 818] 16.380: took 8.717 ms
[ 819] 16.400: took 9.004 ms
[ 820] 16.420: took 10.433 ms
[ 821] 16.440: took 9.791 ms
[ 822] 16.460: took 9.463 ms
[ 823] 16.480: took 8.659 ms
[ 824] 16.500: took 8.576 ms
[ 825] 16.520: took 8.582 ms
[ 826] 16.540: took 8.588 ms
[ 827] 16.560: took 8.738 ms
[ 828] 16.580: took 8.632 ms
[ 829] 16.600: took 8.523 ms
[ 830] 16.620: took 8.561 ms
[ 831] 16.640: took 8.517 ms
[ 832] 16.660: took 8.592 ms
[ 833] 16.680: took 8.560 ms
[ 834] 16.700: took 8.547 ms
[ 835] 16.720: took 8.580 ms
[ 836] 16.740: took 8.597 ms
[ 837] 16.760: took 8.592 ms
[ 838] 16.780: took 8.796 ms
[ 839] 16.800: took 8.625 ms
[ 840] 16.820: took 8.675 ms
[ 841] 16.840: took 10.702 ms
[ 842] 16.860: took 10.332 ms
[ 843] 16.880: took 9.567 ms
[ 844] 16.900: took 8.591 ms
[ 845] 16.920: took 8.594 ms
[ 846] 16.940: took 8.572 ms
[ 847] 16.960: took 8.690 ms
[ 848] 16.980: took 8.751 ms
[ 849] 17.000: took 8.574 ms
[ 850] 17.020: took 8.599 ms
[ 851] 17.040: took 8.677 ms
[ 852] 17.060: took 8.600 ms
[ 853] 17.080: took 8.586 ms
[ 854] 17.100: took 8.586 ms
[ 855] 17.120: took 8.587 ms
[ 856] 17.140: took 8.592 ms
[ 857] 17.160: took 8.525 ms
[ 858] 17.180: took 8.590 ms
[ 859] 17.200: took 8.572 ms
[ 860] 17.220: took 8.577 ms
[ 861] 17.240: took 8.584 ms
[ 862] 17.260: took 9.187 ms
[ 863] 17.280: took 9.937 ms
[ 864] 17.300: took 9.826 ms
[ 865] 17.320: took 10.624 ms
[ 866] 17.340: took 10.073 ms
[ 867] 17.360: took 9.246 ms
[ 868] 17.380: took 8.679 ms
[ 869] 17.400: took 8.536 ms
[ 870] 17.420: took 8.582 ms
[ 871] 17.440: took 8.545 ms
[ 872] 17.460: took 8.564 ms
[ 873] 17.480: took 8.620 ms
[ 874] 17.500: took 8.557 ms
[ 875] 17.520: took 8.654 ms
[ 876] 17.540: took 8.834 ms
[ 877] 17.560: took 8.742 ms
[ 878] 17.580: took 8.572 ms
[ 879] 17.600: took 8.540 ms
[ 880] 17.620: took 8.578 ms
[ 881] 17.640: took 8.604 ms
[ 882] 17.660: took 8.655 ms
[ 883] 17.680: took 8.559 ms
[ 884] 17.700: took 8.611 ms
[ 885] 17.720: took 9.546 ms
[ 886] 17.740: took 9.547 ms
[ 887] 17.760: took 8.612 ms
[ 888] 17.780: took 8.755 ms
[ 889] 17.800: took 8.713 ms
[ 890] 17.820: took 8.725 ms
[ 891] 17.840: took 8.712 ms
[ 892] 17.860: took 8.623 ms
[ 893] 17.880: took 8.598 ms
[ 894] 17.900: took 8.517 ms
[ 895] 17.920: took 8.610 ms
[ 896] 17.940: took 8.622 ms
[ 897] 17.960: took 8.571 ms
[ 898] 17.980: took 8.520 ms
[ 899] 18.000: took 8.586 ms
[ 900] 18.020: took 8.592 ms
[ 901] 18.040: took 8.725 ms
[ 902] 18.060: took 8.670 ms
[ 903] 18.080: took 8.587 ms
[ 904] 18.100: took 8.572 ms
[ 905] 18.120: took 8.600 ms
[ 906] 18.140: took 8.682 ms
[ 907] 18.160: took 9.863 ms
[ 908] 18.180: took 10.521 ms
[ 909] 18.200: took 8.781 ms
[ 910] 18.220: took 8.561 ms
[ 911] 18.240: took 8.554 ms
[ 912] 18.260: took 8.605 ms
[ 913] 18.280: took 8.571 ms
[ 914] 18.300: took 8.593 ms
[ 915] 18.320: took 8.603 ms
[ 916] 18.340: took 8.516 ms
[ 917] 18.360: took 8.666 ms
[ 918] 18.380: took 8.611 ms
[ 919] 18.400: took 8.553 ms
[ 920] 18.420: took 8.516 ms
[ 921] 18.440: took 8.458 ms
[ 922] 18.460: took 8.599 ms
[ 923] 18.480: took 8.649 ms
[ 924] 18.500: took 8.657 ms
[ 925] 18.520: took 8.571 ms
[ 926] 18.540: took 8.682 ms
[ 927] 18.560: took 8.679 ms
[ 928] 18.580: took 8.749 ms
[ 929] 18.600: took 9.446 ms
[ 930] 18.620: took 8.767 ms
[ 931] 18.640: took 8.579 ms
[ 932] 18.660: took 8.563 ms
[ 933] 18.680: took 8.553 ms
[ 934] 18.700: took 8.635 ms
[ 935] 18.720: took 8.543 ms
[ 936] 18.740: took 8.565 ms
[ 937] 18.760: took 8.646 ms
[ 938] 18.780: took 8.684 ms
[ 939] 18.800: took 8.516 ms
[ 940] 18.820: took 8.738 ms
[ 941] 18.840: took 8.606 ms
[ 942] 18.860: took 8.671 ms
[ 943] 18.880: took 8.525 ms
[ 944] 18.900: took 8.552 ms
[ 945] 18.920: took 8.611 ms
[ 946] 18.940: took 8.543 ms
[ 947] 18.960: took 8.639 ms
[ 948] 18.980: took 8.509 ms
[ 949] 19.000: took 8.494 ms
[ 950] 19.020: took 8.480 ms
[ 951] 19.040: took 8.569 ms
[ 952] 19.060: took 8.793 ms
[ 953] 19.080: took 8.884 ms
[ 954] 19.100: took 8.578 ms
[ 955] 19.120: took 8.573 ms
[ 956] 19.140: took 8.657 ms
[ 957] 19.160: took 8.687 ms
[ 958] 19.180: took 8.558 ms
[ 959] 19.200: took 8.625 ms
[ 960] 19.220: took 8.618 ms
[ 961] 19.240: took 8.612 ms
[ 962] 19.260: took 8.652 ms
[ 963] 19.280: took 8.619 ms
[ 964] 19.300: took 8.534 ms
[ 965] 19.320: took 8.543 ms
[ 966] 19.340: took 8.566 ms
[ 967] 19.360: took 8.709 ms
[ 968] 19.380: took 8.558 ms
[ 969] 19.400: took 8.645 ms
[ 970] 19.420: took 8.528 ms
[ 971] 19.440: took 9.186 ms
[ 972] 19.460: took 9.051 ms
[ 973] 19.480: took 8.682 ms
[ 974] 19.500: took 8.739 ms
[ 975] 19.520: took 8.589 ms
[ 976] 19.540: took 8.501 ms
[ 977] 19.560: took 8.590 ms
[ 978] 19.580: took 8.535 ms
[ 979] 19.600: took 8.573 ms
[ 980] 19.620: took 8.584 ms
[ 981] 19.640: took 8.642 ms
[ 982] 19.660: took 8.531 ms
[ 983] 19.680: took 8.570 ms
[ 984] 19.700: took 8.666 ms
[ 985] 19.720: took 8.669 ms
[ 986] 19.740: took 8.532 ms
[ 987] 19.760: took 8.613 ms
[ 988] 19.780: took 8.689 ms
[ 989] 19.800: took 8.554 ms
[ 990] 19.820: took 8.637 ms
[ 991] 19.840: took 8.740 ms
[ 992] 19.860: took 8.565 ms
[ 993] 19.880: took 8.549 ms
[ 994] 19.900: took 10.543 ms
[ 995] 19.920: took 9.276 ms
[ 996] 19.940: took 8.608 ms
[ 997] 19.960: took 9.422 ms
[ 998] 19.980: took 8.593 ms
[ 999] 20.000: took 8.550 ms
[1000] 20.020: took 8.537 ms
recorded 1000 frames
Finish..
Close the camera.
Close the camera.
